
Tengo que cambiar el teléfono de contacto de un contrato;Alfabetico

No veo la característica de incapacitado legal para desmarcar;Alfabetico

Cómo se introducen los beneficiarios de un décimo de lotería nacional;RecaudacionYOtrasOperaciones

Cómo puedo saber los datos del presentador de un cheque;ChequesYOid

Qué pasos seguir para pagar un billete del Imserso;DomiciliacionesTransferenciasPagos

Dónde puede ver por qué motivo le han devuelto un cheque a mi cliente;ChequesYOid

Qué descuentos de fidelización tiene el Pack multiSeguros Negocios y Empresas;SegurCaixa

Qué clientes pueden tener el servicio disponible nómina en los cajeros;Cajeros

Qué afectación tiene la reforma de valores en los dividendos;Valores

Puedo saber cómo funciona el cambio del servicio Tax Free al nuevo proveedor Premier Tax Free;Comercios

Cómo se fracciona con la tarjeta Visa&GO compras en Compra Estrella;Tarjetas

Necesito fraccionar una operación con tarjeta y no se cómo;Tarjetas

Qué datos necesito para prorrogar un seguro de cambio;Extranjero

Puedo aumentar el capital asegurado de una póliza de vida de Banco Valencia;Seguros

Es posible hacer el rescate de un vida ahorro de Caixa Girona;Seguros

Cómo consultar la factura de un leasing;CreditoLeasingRentingRiesgo

cuales son las entidades que no tributan por el impuesto de sociedades;Valores

Necesito recargar la tarjeta Visa Money a través del móvil;TarjetasDePrepago

codigo de reparto efectivo loomis;Efectivo

donde se informana los precios de compra de valores que vienen de un traspaso de alta;Valores

Por qué aparece el error no hallado banco de destino al iniciar una transferencia internacional con swift;TransferenciasAlExtranjero

Dónde veo los motivos de reclamación que hay en tarjetas;Tarjetas

Cómo se afilia un comercio a Diners Club;Comercios

El servicio Priority Pass para qué tarjetas está disponible;Tarjetas

Por qué vía localizo el Código de Verificación de la Cybertarjeta;TarjetasDePrepago

Qué productos entran en la promoción de diciembre de Rentas Vitalicias;Seguros

que coberturas tiene el seguro de decesos;SegurCaixa

No está el PIN de un Sueldo de la ONCE;RecaudacionYOtrasOperaciones

Qué porcentaje de concentración de librado informar en el SIA;CreditoLeasingRentingRiesgo

El sistema me da error al dar de baja las alertas;LineaAbierta

Por dónde contrato una libreta Futuro;Seguros

Tengo un rasca de Navidad de la ONCE y no sé cómo tramitarlo;RecaudacionYOtrasOperaciones

Cómo se puede renovar la subsidiación de una  VPO 2005-2008;PrestamosYCoberturas

No puedo utilizar el reciclador Fujitsu RBU-10 me aparece pague en mano o billetes no disponibles;DispensadoresYRecicladores

Qué hago si he olvidado la clave de acceso a Línea Abierta;liniaObertaWSLOE

quiero recargar una cybertarjeta;Tarjetas

Desde dónde puedo modificar la clave de acceso a Línea Abierta;liniaObertaWSLOE

subrogarse de una hipoteca;PrestamosYCoberturas

Consulta sobre traspasos internos;PlanesDePensiones

Qué tenemos que informar en el campo de control de un tributo del ayuntamiento de Madrid;RecaudacionYOtrasOperaciones

Me piden que modifique las personas en la etiqueta postal de un contrato;Alfabetico

Qué he de revisar para resolver el fuera de servicio Revisar transporte superior de la unidad de ingresos automáticos de un cajero Fujitsu;Cajeros

Tengo que resolver las operaciones de COP de centros integrados;ArqueoYContabilidad

Podemos facilitar alguna dirección o teléfono al cliente en caso de avería de la truncadora;ChequesYOid

No sé como anular un ingreso de efectivo sin sobre realizado por el cajero;Cajeros

Cómo tramitar un FLC que tiene emisora;RecaudacionYOtrasOperaciones

Necesito saber los plazos de recepción de las tarjetas;Tarjetas

Documento que indique que el cliente ya no tiene deuda en un préstamo.;PrestamosYCoberturas

Qué condiciones tiene la campaña de captación de ingresos para nuevos abonados de clubs deportivos;Marketing

Cómo se puede anular la devolución de comisiones de un préstamo;PrestamosYCoberturas

Cómo se pedir que se devuelva un artículo de material;ArchivoMttoYSuministros

Hay manera de saber las propiedades qué tiene el extracto de operaciones de comercio;Comercios

Como se a los clientes que se les ha abonado la Nómina 15;Marketing

Extinción de la línea de aval;ProductosDeActivo

Quién informa a mi cliente sobre el estado de la oferta que hizo;Buildingcenter

como se da de baja un expediente de fondos de inversion;FondosDeInversion

En compra estrella Dónde localizo el teléfono del servicio técnico de los móviles Samsung;Marketing

Si damos de baja una orden de un fichero Cuál es el proceso de liquidación;DomiciliacionesTransferenciasPagos

He realizado una transferencia instantánea y la quiero anular;liniaObertaWSLOE

Cómo configuro CaixaBank Sign de nuevo si he cambiado de móvil;liniaObertaWSLOE

Cómo me puedo crear el recibo único;liniaObertaWSLOE

Cómo puedo revisar si existe un servicio de efectivo recomendado;Efectivo

Es posible saber si unas participaciones de lotería nacional se dieron de alta en CaixaBank;RecaudacionYOtrasOperaciones

Por qué no puedo indicar un titular para un comercio;Comercios

Tengo el error de falta revisar documentación pero no me deja resolverlo;Alfabetico

Operaciones y tarjetas seguimiento consumo;HerramientasDeGestionYComerciales

Quiero subrogar un préstamo con el mismo importe a subrogar y capital pendiente;PrestamosYCoberturas

Por donde consulto las causas de las ONG?s;HerramientasDeGestionYComerciales

Cómo puedo separar a todos los usuarios de Línea Abierta que un cliente tiene en un mismo Identificador;LineaAbierta

Cuál es el procedimiento para modificar el móvil de un cliente particular en su contrato de alertas;LineaAbierta

¿Cómo comprobar si unos billetes ingresados en el cajero son realmente falsos como se me indica?;Cajeros

Quiero cambiar el envío del regalo de oficina a domicilio del cliente;Marketing

Cómo puedo consultar el período de cobro y liquidación de un Seguro Social;RecaudacionYOtrasOperaciones

Por qué no puedo constituir un SIA de cuenta de crédito por disposiciones;CreditoLeasingRentingRiesgo

imagen de artículo en sol;ArchivoMttoYSuministros

Se puede pedir una tarjeta Visa Flash;TarjetasDePrepago

Quiero ver una relación de mis productos;liniaObertaWSLOE

¿Quién puede consultar un plan de pensiones en Línea Abierta ?;LineaAbierta

Cómo localizo información de la campaña de traspasos externos a Planes de pensiones;PlanesDePensiones

¿Cómo informar el importe de compraventa de una finca?;ProductosDeActivo

Para la ayuda a estudios a empleados para idiomas se puede cursar en academias;RecursosHumanos

Cuánto tiempo tarda en llegar a la cuenta destino una transferencia internacional instantánea;liniaObertaWSLOE

Cómo funciona la comisión de compensación por desistimiento de una Crédito;PrestamosYCoberturas

Los intereses de aplazado de la liquidación de tarjetas Por qué se cobran;Tarjetas

Puedo saber qué comisión se cobra por realizar un ingreso en euros en una cuenta en divisas;Extranjero

como veo las características de las opciones y los futuros;Valores

Por dónde se entra a ReciBox;LineaAbierta

¿Cómo se da de alta una orden de impago a todos los recibos de un cliente?;DomiciliacionesTransferenciasPagos

En el seguimiento consumo no me aparece una operación  a qué se debe;HerramientasDeGestionYComerciales

En el traspaso de clientes puedo mover los contratos a mi oficina sin cambiar el gesto;HerramientasDeGestionYComerciales

Operativa para dar de baja los periodos de espera de un CRV;PrestamosYCoberturas

Cómo consulto la información del decesos;SegurCaixa

Quiero retroceder parte de una diferencia de caja;ArqueoYContabilidad

A mi cliente no le aparece la opción de avanzar pago en Línea Abierta;LineaAbierta

¿Qué botones debo pulsar para reiniciar mi teléfono?;Telefonia

Puedo saber por qué se cobra un aumento del 008% sobre el precio de descuento;Comercios

Cuánto tiempo tarda el sistema en hacer el abono de las facturas de factoring;ProdFinancieros

Cliente menor de edad no puede hacer reintegros en cajeros;Cajeros

que tipo de depositos se pueden traspasar;Valores

Cuáles son los plazos de entrega de los artículos de compra estrella;Marketing

Cómo puedo cumplimentar la pantalla de datos medioambientales del SIA;PrestamosYCoberturas

Por qué al enviar ficheros por Línea Abierta aparece error de configuración del navegador;LineaAbierta

Quiero ver las operaciones realizadas por la oficina desde ARE;ArqueoYContabilidad

De qué forma puedo ver las principales denegaciones de operaciones con tarjeta;Tarjetas

Por dónde se consultan las cuentas canceladas en Línea Abierta;LineaAbierta

Qué hago para ver la solicitud de instalación del TPV;Comercios

Cómo envío una tarjeta al extranjero;Tarjetas

Dónde veo el estado de una indemnización en un siniestro de negocio;SegurCaixa

Qué comisión se cobra por la recepción de una Transferencia de No Reglamento;TransferenciasAlExtranjero

Quiero reclamar un regalo promocional que no se ha recepcionado;Marketing

No puedo hacer el registro de la ONCE porque me salen en incidencia;RecaudacionYOtrasOperaciones

Cómo doy de alta una reclamación por pérdida;Tarjetas

targeta debito cuenta imagin bank;Tarjetas

Mi cliente ha recibido una transferencia que quiere devolver pero no da opción Por qué;DomiciliacionesTransferenciasPagos

Cómo consultar cuál es la fecha de presentación de un pagaré;ChequesYOid

Qué consecuencias tiene el pago inicial de un leasing;CreditoLeasingRentingRiesgo

OPS  OPV  como puedo ordenar una suscripcion de titulos;Valores

Qué hacer para establecer conexión 3G en equipo sin modem UMTS;It

incidencia de caixagiros por canales no presenciales;TransferenciasAlExtranjero

Cuál es la operativa para simular el descuento de un comercio;Comercios

¿Cómo debemos proceder si los titulares de cuentas mancomunadas dan órdenes contradictorias?;ServiciosJuridicos

Cómo se anula el franqueo de una avería;ArchivoMttoYSuministros

Quiero hacer la modificación de la dirección del local comercial de un comercio;Comercios

Quiero desvincular el contrato de SegurCaixa de un leasing;CreditoLeasingRentingRiesgo

Por dónde veo el mensaje swift de una transferencia internacional;liniaObertaWSLOE

Por qué se ha rechazado un fichero de transferencias internacionales;TransferenciasAlExtranjero

Necesito modificar los datos de un Caixagiros;TransferenciasAlExtranjero

Documentos para movilizar un EPSV de empleo;PlanesDePensiones

Qué debo hacer para consultar los contratos de seguros de Caixa Girona;Seguros

Cómo pido material por SOL;ArchivoMttoYSuministros

Por dónde le contrato el servicio de Cerg Finance a un cliente;LineaAbierta

Es posible consultar las incidencias de mi centro por SOL;It

Por qué ruta modifico la cuenta vinculada de una Cartera Digital;LineaAbierta

Qué tiene que presentar un diplomático español no residente;Alfabetico

Qué operativa debo seguir para recargar tarjetas de Asistencia Sanitaria Colegial;Cajeros

Que pasos he de seguir para ver las operaciones del cajero automático;Cajeros

Estados de traspasos existentes;Valores

Cómo puedes consultar la deuda pendiente de tu tarjeta;liniaObertaWSLOE

Cuáles son las condiciones de los Préstamos Auto Bonificados;PrestamosYCoberturas

Cómo invierten las carteras en función del perfil;FondosDeInversion

Necesito planificarme un listado y no puedo;HerramientasDeGestionYComerciales

¿Cómo se tramita un accidente de trabajo?;RecursosHumanos

Me aparece el mensaje sin conexión en el teléfono móvil;Telefonia

Quiero saber las condiciones para cambiar la contraseña;It

Cuáles son las características del SegurCaixa negocio;SegurCaixa

Necesito saber la comisión que tiene traspaso en divisas entre cuentas de CaixaBank;liniaObertaWSLOE

Cómo puedo dar de alta una factura de gastos menores;ArchivoMttoYSuministros

informacion de al nueva cuenta negocio;Ahorro

Por qué se ha realizado una operación con tarjeta y se ha cargado en descubierto;Tarjetas

Dónde veo toda la información de las bonificaciones de Mollet;Tarjetas

Puedo aceptar documentos de la Seguridad Social fuera del periodo voluntario;RecaudacionYOtrasOperaciones

Tengo problemas para conectar correctamente en movilidad;It

Línea Abierta indica al cliente que la Identificación no es correcta;LineaAbierta

Dónde veo si se necesita PIN para hacer compras con las tarjetas regalo multiProtección;TarjetasDePrepago

Por dónde se consulta en Línea Abierta los justificantes de las devoluciones de TIR;LineaAbierta

asignar limites de pago sin pin;Tarjetas

Cómo se recibe una operación de Bizum;LineaAbierta

como realizar una transferencia a traves de contrato pag desde la oficina;DomiciliacionesTransferenciasPagos

Puedo ver el correo profesional desde la extranet;It

Cómo puedo incluir un gasto en un contrato en morosidad;ProductosDeActivo

Cómo hago para devolver un recibo del seguro de industria;SegurCaixa

Dónde consulto si se permiten excedidos del límite de crédito de las tarjetas;Tarjetas

retroceder transferencia banco de españa;DomiciliacionesTransferenciasPagos

Cómo solicitar un TPV;Comercios

Cómo puedo contabilizar una factura que se paga entre varias oficinas;ArchivoMttoYSuministros

Consultas del VidaCaixa Inversión Mixto convertible 24;Seguros

Cómo cumplimentar las pantallas de la EPC;Alfabetico

Se puede asociar una orden de valores ;Valores

¿Cómo funciona la constitución de un Renting?;CreditoLeasingRentingRiesgo

Cuánto tarda en aparecer en Línea Abierta una operación de Planes por Ready to Buy;LineaAbierta

Cómo se ingresa un cheque para que la aplicación lo coja como un cheque nómina;ChequesYOid

No puedo resolver un aplazamiento de la AEAT que se ha quedado en incidencias;MinisterioDeHacienda

Puedo hacer un préstamo con pagaré;PrestamosYCoberturas

Necesito modificar la forma de pago de un proveedor;ArchivoMttoYSuministros

Aspectos de la promoción de octubre de Rentas Vitalicias;Seguros

Quiero contratar una nueva cuenta;liniaObertaWSLOE

Cómo se pueden incluir el logo de la empresa y la firma del cliente en la carta pagaré de PAG;DomiciliacionesTransferenciasPagos

Cómo funciona la firma digital en las pólizas de auto;SegurCaixa

Necesito resolver el fuera de servicio Revisar boca de entrada de la unidad de ingresos automáticos de un cajero Fujitsu;Cajeros

Que pasos he de realizar para restaurar la contraseña de Windows;It

Promoción por la contratación de rentas plan;PlanesDePensiones

Cómo se anula un contrato de correspondencia Personalizada;ArchivoMttoYSuministros

Cuando solicite la excedencia voluntaria por cuidado de hijos;RecursosHumanos

Como modificamos la titularidad en productos estructurados;Ahorro

Cómo contabilizo mis gastos de empresa;ArchivoMttoYSuministros

Cómo debo proceder en los días del cuadre;ArqueoYContabilidad

Como puedo modificar la cuenta accionistas;Valores

A qué empleado le corresponde el incentivo de un alta dada por correo electrónico;Buildingcenter

Qué características tienen los microcréditos sociales;PrestamosYCoberturas

Necesito anular una propuesta de obra social descentralizada;ArchivoMttoYSuministros

Quiero cambiar la clave de mi Cybertarjeta;liniaObertaWSLOE

En qué estado me puedo encontrar un traspaso de valores;Valores

Cómo se inicia una Transferencia Internacional por Línea Abierta;LineaAbierta

Tecleé por error una devolución de un modelo de la AEAT como si fuera un cobro;MinisterioDeHacienda

Cómo puedo anular la regularización de las liquidaciones de efectos;FinanciacionEspecializada

cómo dar de baja seviam sin deuda pendiente;Seguros

Se puede anular una solicitud de prórroga de una financiación de comercio exterior de días anteriores;Extranjero

como se calcula la revalorizacion de un pias;Seguros

Cómo se financian las viviendas de Servihabitat;PrestamosYCoberturas

Como puedo informar del precio de adquisición de valores que provienen de un traspaso de alta;Valores

Tengo que dar de baja una venta en OPA;Valores

Quiero activar la Cybertarjeta;liniaObertaWSLOE

Sirven todo tipo de ingresos para la campaña de captación nomina y profesional;Marketing

Cómo se reclama un artículo de material;ArchivoMttoYSuministros

Cómo se recuperan los documentos de las facturas de un factoring;ProdFinancieros

Cuáles son los importes de descubierto que se pueden autorizar mediante las señales 208 y 225;ProductosDeActivo

Gama Destino Planes de Pensiones de previsión social EPSV;PlanesDePensiones

Quiero dar de alta un contrato de SCP con firma en papel;ArchivoMttoYSuministros

Información sobre la reducción por guarda legal de un menor;RecursosHumanos

Cómo hacer las entregas de capital en un préstamo Promotor Uso Propio;PrestamosYCoberturas

Cuál es la retención que se aplica en el impuesto de sociedades;Valores

Condiciones para insertar el sellos de la Declaración Sustitutoria de Protesto;ChequesYOid

Cómo se tramita un error con el correo electrónico personal;RecursosHumanos

Tengo clientes que están recibiendo mensajes en Línea Abierta sobre el código LEI Qué tengo que hacer;LineaAbierta

Qué vigencia tiene una orden de ready to buy de fondos;LineaAbierta

He realizado la domiciliación de la nómina y no he recibido aún el artículo promocional;liniaObertaWSLOE

Por dónde consultar la cuenta administrativa de la oficina para cheques;ChequesYOid

Por dónde doy de alta las familias en una GLI;CreditoLeasingRentingRiesgo

Cuáles son los productos que entran en la promoción de la tv;SegurCaixa

Cómo ver si he tecleado correctamente una suscripción de OPS OPV;Valores

De qué manera veo los cambios de los extractos de operaciones de los comercios;Comercios

Como realizado la compra del Samsung S9/S9+ si ya tengo un teléfono financiado;Marketing

Cómo puedo cobrar un recibo impagado en la póliza de SegurCaixa Hogar;SegurCaixa

Qué formato de ficheros deben utilizar los clientes para enviar ficheros SEPA;ChequesYOid

Seguimiento negocio alta y baja en oficina;HerramientasDeGestionYComerciales

Tengo que enviar por valija el sobre PADRE tras tramitar una renta;MinisterioDeHacienda

Hay alguna condición para reclamar cargos de tarjetas que no recuerdo haber hecho;liniaObertaWSLOE

Qué tipo de clientes pueden pedir una tarjeta regalo;liniaObertaWSLOE

¿Cómo dar de alta un concentrador?;Comercios

El descuento que se ha cobrado no corresponde con el pactado;Comercios

como puedo consultar los tipos de interes de las emisiones de Renta Fija;Valores

Cuáles son los titulares que se declaran en CIRBE;ProductosDeActivo

Requisitos para solicitar talonarios de cheque gasóleo bonificado;ChequesYOid

Cómo puedo realizar la baja de la orden periódica de una transferencia mensual;liniaObertaWSLOE

cobro de loteria de catalunya;RecaudacionYOtrasOperaciones

Tengo dudas legales y no sé cómo contactar con el equipo de letrados;ServiciosJuridicos

Quiero saber los tipos servicios de alertas al móvil;Tarjetas

A qué entidades no se les aplica la retención;Valores

Cómo buscar un delimitador de descuento ocasional;CreditoLeasingRentingRiesgo

¿Se puede devolver un pago domiciliado de la seguridad social?;RecaudacionYOtrasOperaciones

Que tengo que hacer para eliminar el aviso cliente es interlocutor o miembro de un grupo en el traspaso de clientes;HerramientasDeGestionYComerciales

Hay forma de reactivar el PIN EMV de una tarjeta;Tarjetas

Cuál es el procedimiento a seguir para anular un servicio de efectivo recomendado;Efectivo

Como localizar un reintegro con billetes no dispensados en los movimientos del cajero;Cajeros

Condiciones del Auto negocio plurianual;SegurCaixa

Hay algún requisito para reclamar cargos que me han hecho en mis tarjetas y no me han ofrecido el servicio;liniaObertaWSLOE

Quiero consultar una Orden de Traspaso Efectivo emitida Dónde la puede localizar;DomiciliacionesTransferenciasPagos

Cómo tramito el alta de un pacto por cliente;HerramientasDeGestionYComerciales

Necesito información del sistema de compra por Internet Paypal;Tarjetas

Por dónde informo la siniestralidad de camiones en una simulación;SegurCaixa

Cómo actuar si tengo un error por incumplimiento al no tener el documento de identificación digitalizado;Alfabetico

cómo resuelvo un sobrante de provisión que tengo en el cop?;ArqueoYContabilidad

Se puede realizar desvío de llamadas desde cualquier modelo de teléfono fijo;Telefonia

Confirming de grupo de clientes oferta;ProdFinancieros

Cómo se gestiona la oferta vinculante en una subrogación entre entidades;PrestamosYCoberturas

Necesito cambiar el idioma de un correo de Outlook;It

Cuándo el ingreso de un pagaré genera una remesa al realizar el ingreso;ChequesYOid

Imprimir instrucciones pendientes de un crédito de importación;Extranjero

Hasta cuándo se puede modificar un efecto de cartera;FinanciacionEspecializada

Como anulamos un traspaso de un fondo de inversion;FondosDeInversion

Como localizo el seguimiento de las campañas comerciales en el AVE;HerramientasDeGestionYComerciales

Cómo cambio una imagen privada para que sea una imagen pública;Tarjetas

Cliente solicita claves de acceso para Línea Abierta;LineaAbierta

Quiero anular una transferencia a otra cuenta de CaixaBank;liniaObertaWSLOE

Como realizar una simulacion fiscal en Carteras de Fondos;FondosDeInversion

Si una persona es declarada por Caixabank en la CIRBE Por dónde lo consulto;ProductosDeActivo

quiero reasignar personas entre negocios o carteras;HerramientasDeGestionYComerciales

De qué manera pagar un impuesto en el cajero si no funciona el lector de código de barras;Cajeros

Cómo cambio el teléfono móvil principal si tengo acceso a mi antiguo número de teléfono;liniaObertaWSLOE

Ruta para sacar certificado cancelación deuda de un préstamo;PrestamosYCoberturas

Quiero reiniciar el SmartPC;It

Cómo se realiza la baja de un contrato de ordenante de pagos masivos;DomiciliacionesTransferenciasPagos

Qué seguros constan en el certificado de seguros en caso de fallecimiento de un cliente;SegurCaixa

Se puede dar de alta a un cliente para que sea presentador de recibos de TIR;DomiciliacionesTransferenciasPagos

Dónde hay información sobre el Previsión Profesional antiguo;SegurCaixa

Por dónde podemos enviar a validar un fichero de cuaderno XML desde la oficina;DomiciliacionesTransferenciasPagos

Se puede gestionar un expediente electrónico de tarjetas;Tarjetas

Qué tipo se aplica a préstamos con IRPH Cajas que revisan con la publicación posterior al 1 de noviembre;ProductosDeActivo

Dónde puedo anular una reserva de billetes extranjeros;Extranjero

¿Que es la conexión NFC y pagos?;Telefonia

De qué manera consulto los puntos de mantenimiento de la tarifa Plana Negocios Bonificada;Comercios

Puedes utilizar tu tarjeta de CaixaBank en el extranjero;liniaObertaWSLOE

Permiso de hasta 20 horas anuales;RecursosHumanos

De qué manera consulto las funcionalidades del servicio CaixaBankFactura;LineaAbierta

Puedo conectar el SMARTPC a WIFI públicas;It

unidad de ingresos automáticos del cajero quiero resolver un problema;Cajeros

Un tutor nos pide documentación porque ha fallecido el incapacitado legal;ServiciosJuridicos

Dónde puedo ver un listado de los impuestos que he pagado;liniaObertaWSLOE

Quiero hacerme cliente de CaixaBank por Internet;liniaObertaWSLOE

Afectación por los nuevos niveles modificados y creados XIVXIII y XII;RecursosHumanos

Qué hago si detecto un error de comunicaciones o un error al acceder a la configuración del reciclador;DispensadoresYRecicladores

Cómo se da de baja el seguro de saldo pendiente;Tarjetas

Descripción de recibo único;liniaObertaWSLOE

Documentación que debo presentar en la empresa para tramitar la Adopción;RecursosHumanos

Quiero configurar la conexión a internet de mi smartphone;Telefonia

En qué consiste la Multiadquirencia;Comercios

Dónde hay información sobre la fiscalidad de la PVI;Seguros

Desconozco como consultar el numero de servicios de efectivo que tiene autorizados la oficina;Efectivo

Necesito saber dónde entrar para declarar el impuesto 347;liniaObertaWSLOE

Cuál es la dirección para acceder a la extranet;It

Cómo consultar las condiciones de la Tarifa Clientes Comandia;Comercios

Hay información para consultar la solicitud de instalación de un TPV;Comercios

Cómo puede realizar un cliente la designación de beneficiarios de un plan de pensiones por Línea Abierta;LineaAbierta

Qué tengo que hacer para anular una reserva de moneda extranjeros;Extranjero

Cuánto tiempo se guardan los listados trimestrales;It

Cómo puedo sacar un certificado de la posición;Valores

Cómo pasar de residente a no residente;Alfabetico

Qué importe máximo se puede donar en OSD;ArchivoMttoYSuministros

Cuál es el procedimiento para anular un pagaré ingresado en el día por la oficina;ChequesYOid

¿Puedo incluir en mi póliza salud a mi suegra?;RecursosHumanos

quiero el resguardo provisional de movimientos de valores;Valores

Cómo puedo ceder billetes extranjeros por transporte de fondos;Efectivo

Cómo se tramita la oferta vinculante en una subrogación entre entidades;PrestamosYCoberturas

Cómo hago un pack multiseguros;SegurCaixa

Qué hago con las llaves que me trae el inquilino de un inmueble de BuildingCenter;Buildingcenter

Cómo dar de baja una orden de reinversión de dividendos de valores internacionales;Valores

Necesito solicitar un cargador para el TPV GPRS;Comercios

Cuándo se tramita un siniestro de un seguro de Accidente;SegurCaixa

Cómo consultamos el motivo por el que han devuelto una OTF;DomiciliacionesTransferenciasPagos

No se cómo puedo consultar la liquidación de una transferencia internacional recibida;TransferenciasAlExtranjero

En qué momento se carga un efecto reclamado de un cedente;FinanciacionEspecializada

Quiero modificar la clave de acceso a Línea Abierta;liniaObertaWSLOE

traspasos de valores estados;Valores

Puedo contrata un trsf a un vh de segunda mano;SegurCaixa

A quién va dirigido el servicio DevoluIVA;Tarjetas

Cómo puedo dar de alta una nueva solicitud de bastanteo de poderes;ServiciosJuridicos

Hay forma de saber los requisitos para comprar con el móvil;Tarjetas

Qué hago con un efecto que no ha salido  con la remesa que ya se ha enviado por valija;FinanciacionEspecializada

Cómo se puede realizar una transferencia a otra entidad;DomiciliacionesTransferenciasPagos

Tengo en listados de oficina TOCL0017 por totalización;ArqueoYContabilidad

Consulta sobre la gestión de comisiones de cheques y pagarés;ChequesYOid

¿cómo puedo llamar a Asnef?;ProductosDeActivo

Se puede negar un contrato de tarjetas;Tarjetas

Cuáles son los requisitos para beneficiarme de una Cuenta Family;liniaObertaWSLOE

Cómo simulo un auto;SegurCaixa

Qué cubre el seguro de accidentes completo;SegurCaixa

Qué hago para teclear una imposición de ahorro a plazo;Ahorro

puk para desbloquear el movil;Telefonia

Servicio de ayuda al cliente de Línea Abierta;LineaAbierta

Por donde consulto las condiciones campaña Futbol beIN;Marketing

Como puedo configurar un SMARTPC si cambio de oficina;It

Necesito saber como se agrupan las diferentes operativas en los límites de una Línea Abierta;LineaAbierta

Cuál es el procedimiento para financiar un recibo cargado con una tarjeta de crédito;DomiciliacionesTransferenciasPagos

Necesito información para el cambio de un número de móvil de un cliente en el contrato de alertas de particulares;LineaAbierta

Cómo cambiar el importe de una aportación periódica;Ahorro

Puedo abrir un adjunto archivado por OWA;It

Dónde miro la posición de todos mis productos;liniaObertaWSLOE

Necesito ver cuáles son los últimos recibos que he pagado;liniaObertaWSLOE

Quiero ver un pagaré que he emitido;liniaObertaWSLOE

Dónde se consultan los servidos de efectivo que tiene autorizados la oficina;Efectivo

Uso de la biometría tras realizar una restauración de contraseña de la estación de trabajo;It

Donde modifico la periodicidad de los extractos de ahorro vista;Ahorro

Cómo dar de alta la ayuda de la emancipación;DomiciliacionesTransferenciasPagos

Me han saltado hoy domiciliaciones erróneas de hacienda cómo las puedo resolver;MinisterioDeHacienda

Por dónde veo qué tarjetas hay de Accionista CaixaBank;Tarjetas

Por qué no puedo ver el tamaño de la letra más grande;It

Cómo pedir un talonario de la cuenta administrativa de la oficina;ChequesYOid

Deseo consultar la comisión por ingreso de billetes en una cuenta en divisas;Extranjero

Cómo se hace un cambio de domiciliación de un leasing;CreditoLeasingRentingRiesgo

Necesito consultar el histórico de prestaciones de desempleo abonados a un cliente;RecaudacionYOtrasOperaciones

Se puede modificar el depósito vinculado a un préstamo;PrestamosYCoberturas

No sé cómo volver a dar de alta un pensionista que está dado de baja;RecaudacionYOtrasOperaciones

Operativa para personas con deficiencias visuales en cajeros;Cajeros

No sé cómo recuperar el IVA por un comprador con el servicio Taxfree;Comercios

Si he registrado mi huella tengo que acceder siempre al terminal con la huella;It

Quiero modificar mi teléfono móvil principal cómo hago para no recibir el código de seguridad a ese mismo número que quiero cambiar;liniaObertaWSLOE

Cómo cancelar los datos de un cliente;Alfabetico

Que hay que hacer para segregar un expediente de valores;Valores

Cuál es la descripción de cuenta de confianza;liniaObertaWSLOE

De qué forma puedo localizar la información del servicio Taxfree;Comercios

Incluir dinero en el saldo de la cybertarjeta tiene coste;TarjetasDePrepago

anulacion pago recibo servicaixa;Cajeros

Tengo un cliente que necesita sacar duplicados de comunicados fiscales;LineaAbierta

Dónde puedo consultar los saldos de mis tarjetas;liniaObertaWSLOE

donde puedo consultar la información de derivados;Valores

Puedo consultar la liquidación de una transferencia internacional abonada;TransferenciasAlExtranjero

Qué tengo que hacer para aperturar una libreta MicroBank;Ahorro

Cliente se ha dado de alta por internet y ha domiciliado la nómina;LineaAbierta

Cuáles son los tipos de envío que puede tener un cliente en la Correspondencia Personalizada;ArchivoMttoYSuministros

Cómo hago para que el cajero muestre en menú inicial las operaciones habituales;Cajeros

Por dónde se descarga el cliente el fichero de las devoluciones de TIR;LineaAbierta

Qué hacer si he recibido un mail informando de incidencias documentales en una remesa enviada;ProdFinancieros

Tengo que modificar los parámetros operativos de una libreta a la vista;Ahorro

El cliente no está contacto con la gestión del API podemos solicitar cambio;Buildingcenter

Cuánto vale tener la CaixaBankWallet;liniaObertaWSLOE

A un beneficiario se le pueden dar tarjetas Stock;Tarjetas

Cómo gestionar el ingreso de un pagaré sin captura inmediata;ChequesYOid

Necesito reasignar unas carteras entre empleados;HerramientasDeGestionYComerciales

PPA CABK Tranquilidad 1%  exclusivo para traspasos externos;PlanesDePensiones

Dónde debo dirigirme para solicitar una revisión médica;RecursosHumanos

